"Category","Card Member","Account Number","Sub-Category","Date","Month Billed","Transaction","Charges $","Credits $"
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/06/07","April","RALEYS #119 00000000SOUTH LAKE TAHOE    CA",20.05,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/07/07","April","0133 WILD OATS      RENO              NV",116.08,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/08/07","April","RALEYS #113 00000000INCLINE             NV",27.05,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/09/07","April","RALEYS #113 00000000INCLINE             NV",31.53,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/10/07","April","RALEYS #113 00000000INCLINE             NV",67.12,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/11/07","April","RALEYS #113 00000000INCLINE             NV",66.37,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/14/07","April","RALEYS #113 00000000INCLINE             NV",26.6,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/16/07","April","0133 WILD OATS      RENO              NV",32.92,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/16/07","April","RALEYS #113 00000000INCLINE             NV",29.31,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/25/07","May","RALEYS #113 00000000INCLINE             NV",53.59,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/27/07","May","0133 WILD OATS      RENO              NV",100.85,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/27/07","May","RALEYS #113 00000000INCLINE             NV",3.98,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/28/07","May","0133 WILD OATS      RENO              NV",58.1,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","04/30/07","May","RALEYS #113 00000000INCLINE             NV",63.91,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/02/07","May","RALEYS #113 00000000INCLINE             NV",11.63,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/03/07","May","RALEYS #113 00000000INCLINE             NV",42.3,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/04/07","May","0133 WILD OATS      RENO              NV",107.86,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/06/07","May","RALEYS #113 00000000INCLINE             NV",106.76,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/10/07","May","RALEYS #113 00000000INCLINE             NV",47.4,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/12/07","May","RALEYS #113 00000000INCLINE             NV",87.65,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/13/07","May","RALEYS #113 00000000INCLINE             NV",22.83,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/14/07","May","0133 WILD OATS      RENO              NV",39.3,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/16/07","May","0133 WILD OATS      RENO              NV",66.19,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/17/07","May","RALEYS #113 00000000INCLINE             NV",41.41,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/18/07","May","0133 WILD OATS      RENO              NV",11.29,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","05/18/07","May","RALEYS #113 00000000INCLINE             NV",13.91,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/19/07","June","RALEYS #113 00000000INCLINE             NV",53.64,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/21/07","June","0133 WILD OATS      RENO              NV",121.13,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/22/07","June","RALEYS #113 00000000INCLINE             NV",38.77,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/23/07","June","RALEYS #113 00000000INCLINE             NV",13.95,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/25/07","July","RALEYS #113 00000000INCLINE             NV",5.76,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/25/07","July","RALEYS #113 00000000INCLINE             NV",106.32,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/27/07","July","RALEYS #113 00000000INCLINE             NV",83.6,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","06/29/07","July","0133 WILD OATS      RENO              NV",96.72,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/01/07","July","RALEYS #113 00000000INCLINE             NV",68.17,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/02/07","July","RALEYS #113 00000000INCLINE             NV",3.56,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/03/07","July","0133 WILD OATS      RENO              NV",75.62,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/04/07","July","RALEYS #113 00000000INCLINE             NV",80.25,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/06/07","July","RALEYS #113 00000000INCLINE             NV",16.37,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/06/07","July","RALEYS #113 00000000INCLINE             NV",71.33,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/09/07","July","RALEYS #113 00000000INCLINE             NV",65.95,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/11/07","July","RALEYS #113 00000000INCLINE             NV",103.69,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/12/07","July","RALEYS #113 00000000INCLINE             NV",10.07,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/13/07","July","0133 WILD OATS      RENO              NV",92.74,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/14/07","July","RALEYS #113 00000000INCLINE             NV",49.41,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/16/07","July","0133 WILD OATS      RENO              NV",120.71,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/17/07","July","RALEYS #113 00000000INCLINE             NV",4.28,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/18/07","July","RALEYS #113 00000000INCLINE             NV",25.8,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/18/07","July","SAFEWAY  STORE  1592KINGS BEACH       CA",71.03,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/19/07","July","RALEYS #113 00000000INCLINE             NV",14.22,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/20/07","July","RALEYS #113 00000000INCLINE             NV",72.43,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/22/07","July","RALEYS #113 00000000INCLINE             NV",96.12,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/23/07","July","RALEYS #113 00000000INCLINE             NV",13.21,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/24/07","August","RALEYS #113 00000000INCLINE             NV",9.74,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/25/07","August","RALEYS #113 00000000INCLINE             NV",20.26,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/26/07","August","RALEYS #113 00000000INCLINE             NV",133.21,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/27/07","August","RALEYS #113 00000000INCLINE             NV",25.31,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/27/07","August","RALEYS #113 00000000INCLINE             NV",36.98,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/28/07","August","RALEYS #113 00000000INCLINE             NV",30.34,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/30/07","August","0133 WILD OATS      RENO              NV",89.69,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","07/31/07","August","RALEYS #113 00000000INCLINE             NV",90.66,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/02/07","August","RALEYS #113 00000000INCLINE             NV",75.98,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/03/07","August","RALEYS #113 00000000INCLINE             NV",8.86,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/07/07","August","0133 WILD OATS      RENO              NV",147.74,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/07/07","August","RALEYS #113 00000000INCLINE             NV",49.94,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/08/07","August","RALEYS #113 00000000INCLINE             NV",116.19,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/10/07","August","RALEYS #113 00000000INCLINE             NV",75.1,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/13/07","August","RALEYS #113 00000000INCLINE             NV",68.36,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/14/07","August","RALEYS #113 00000000INCLINE             NV",131.09,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/16/07","August","RALEYS #113 00000000INCLINE             NV",69.6,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/17/07","August","RALEYS #113 00000000INCLINE             NV",18.43,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/18/07","August","RALEYS #113 00000000INCLINE             NV",37.24,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","08/19/07","August","RALEYS #113 00000000INCLINE             NV",25.13,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/03/07","September","RALEYS #113 00000000INCLINE             NV",83.36,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/04/07","September","RALEYS #113 00000000INCLINE             NV",31.81,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/05/07","September","0133 WILD OATS      RENO              NV",39.41,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/05/07","September","RALEYS #113 00000000INCLINE             NV",136.16,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/07/07","September","RALEYS #113 00000000INCLINE             NV",123.79,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/07/07","September","RALEYS #113 00000000INCLINE             NV",196.75,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/11/07","September","RALEYS #113 00000000INCLINE             NV",71.1,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/13/07","September","RALEYS #113 00000000INCLINE             NV",85.24,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/14/07","September","0133 WILD OATS      RENO              NV",106.93,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/17/07","September","RALEYS #113 00000000INCLINE             NV",103.65,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/18/07","September","0133 WILD OATS      RENO              NV",58.26,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/19/07","September","RALEYS #113 00000000INCLINE             NV",42.68,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/21/07","September","RALEYS #113 00000000INCLINE             NV",67.08,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/22/07","September","0133 WILD OATS      RENO              NV",35.18,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/23/07","September","RALEYS #113 00000000INCLINE             NV",58.87,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/24/07","September","RALEYS #113 00000000INCLINE             NV",15.48,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/26/07","October","RALEYS #113 00000000INCLINE             NV",5.53,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/26/07","October","RALEYS #113 00000000INCLINE             NV",30.17,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/27/07","October","RALEYS #113 00000000INCLINE             NV",26.09,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","09/29/07","October","EDEKA MARKT 2,MUENCHEN",10.03,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/06/07","November","RALEYS #113 00000000INCLINE             NV",96.58,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/09/07","November","0133 WILD OATS 0133 RENO                NV",115.04,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/09/07","November","RALEYS #113 00000000INCLINE             NV",49.01,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/12/07","November","RALEYS #113 00000000INCLINE             NV",96.97,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/13/07","November","RALEYS #113 00000000INCLINE             NV",5.89,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/16/07","November","RALEYS #113 00000000INCLINE             NV",10.29,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/16/07","November","RALEYS #113 00000000INCLINE             NV",125.97,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/18/07","November","RALEYS #113 00000000INCLINE             NV",28.36,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/19/07","November","RALEYS #113 00000000INCLINE             NV",43.39,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/20/07","November","RALEYS #113 00000000INCLINE             NV",45.13,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","11/26/07","December","RALEYS #113 00000000INCLINE             NV",131.19,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/07/07","December","RALEYS #113 00000000INCLINE             NV",85.53,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/14/07","December","RALEYS #113 00000000INCLINE             NV",67.69,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/18/07","December","RALEYS #113 00000000INCLINE             NV",143.27,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/20/07","December","RALEYS #113 00000000INCLINE             NV",136.88,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/23/07","December","RALEYS #113 00000000INCLINE             NV",170.14,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/26/07","January","RALEYS #113 00000000INCLINE             NV",170.43,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/27/07","January","RALEYS #113 00000000INCLINE             NV",22.08,
"Merchandise","JAGNA KOWALSKA","XXXX-XXXXXX-99999","Super Markets","12/28/07","January","RALEYS #113 00000000INCLINE             NV",109.51,

